timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716974966783,2021,HTTP Request,200,OK,Thread Group 1-69,text,true,,128264,119,149,149,https://cloudnextuk.co.uk/,1627,0,950
1716974966858,1951,HTTP Request,200,OK,Thread Group 1-72,text,true,,128264,119,150,150,https://cloudnextuk.co.uk/,1552,0,874
1716974965681,3148,HTTP Request,200,OK,Thread Group 1-17,text,true,,128264,119,150,150,https://cloudnextuk.co.uk/,2746,0,2052
1716974966957,1952,HTTP Request,200,OK,Thread Group 1-76,text,true,,128264,119,154,154,https://cloudnextuk.co.uk/,1569,0,776
1716974966182,2738,HTTP Request,200,OK,Thread Group 1-45,text,true,,128264,119,154,154,https://cloudnextuk.co.uk/,2346,0,1551
1716974965678,3289,HTTP Request,200,OK,Thread Group 1-24,text,true,,128264,119,156,156,https://cloudnextuk.co.uk/,2894,0,2054
1716974966084,2969,HTTP Request,200,OK,Thread Group 1-41,text,true,,128264,119,159,159,https://cloudnextuk.co.uk/,2571,0,1648
1716974967059,1995,HTTP Request,200,OK,Thread Group 1-80,text,true,,128264,119,159,159,https://cloudnextuk.co.uk/,1615,0,673
1716974965681,3408,HTTP Request,200,OK,Thread Group 1-22,text,true,,128264,119,161,161,https://cloudnextuk.co.uk/,3015,0,2052
1716974965681,3499,HTTP Request,200,OK,Thread Group 1-4,text,true,,128264,119,164,164,https://cloudnextuk.co.uk/,3106,0,2051
1716974967034,2161,HTTP Request,200,OK,Thread Group 1-79,text,true,,128264,119,165,165,https://cloudnextuk.co.uk/,1768,0,699
1716974966109,3146,HTTP Request,200,OK,Thread Group 1-42,text,true,,128264,119,167,167,https://cloudnextuk.co.uk/,2761,0,1624
1716974966283,3035,HTTP Request,200,OK,Thread Group 1-49,text,true,,128264,119,170,170,https://cloudnextuk.co.uk/,2637,0,1450
1716974965836,3491,HTTP Request,200,OK,Thread Group 1-31,text,true,,128264,119,170,170,https://cloudnextuk.co.uk/,3088,0,1897
1716974966684,2706,HTTP Request,200,OK,Thread Group 1-65,text,true,,128264,119,173,173,https://cloudnextuk.co.uk/,2307,0,1048
1716974965860,3585,HTTP Request,200,OK,Thread Group 1-32,text,true,,128264,119,175,175,https://cloudnextuk.co.uk/,3180,0,1872
1716974965959,3506,HTTP Request,200,OK,Thread Group 1-36,text,true,,128264,119,176,176,https://cloudnextuk.co.uk/,3109,0,1773
1716974966583,2947,HTTP Request,200,OK,Thread Group 1-61,text,true,,128264,119,178,178,https://cloudnextuk.co.uk/,2547,0,1149
1716974965933,3648,HTTP Request,200,OK,Thread Group 1-35,text,true,,128264,119,180,180,https://cloudnextuk.co.uk/,3241,0,1810
1716974966733,2878,HTTP Request,200,OK,Thread Group 1-67,text,true,,128264,119,182,182,https://cloudnextuk.co.uk/,2464,0,1000
1716974965681,3981,HTTP Request,200,OK,Thread Group 1-21,text,true,,128264,119,184,184,https://cloudnextuk.co.uk/,3575,0,2050
1716974965678,4031,HTTP Request,200,OK,Thread Group 1-12,text,true,,128264,119,186,186,https://cloudnextuk.co.uk/,3611,0,2059
1716974966358,3371,HTTP Request,200,OK,Thread Group 1-52,text,true,,128264,119,186,186,https://cloudnextuk.co.uk/,2961,0,1383
1716974966432,3407,HTTP Request,200,OK,Thread Group 1-55,text,true,,128264,119,191,191,https://cloudnextuk.co.uk/,2986,0,1316
1716974965678,4169,HTTP Request,200,OK,Thread Group 1-8,text,true,,128264,119,191,191,https://cloudnextuk.co.uk/,3742,0,2070
1716974965682,4182,HTTP Request,200,OK,Thread Group 1-11,text,true,,128264,119,192,192,https://cloudnextuk.co.uk/,3767,0,2077
1716974965681,4317,HTTP Request,200,OK,Thread Group 1-15,text,true,,128264,119,197,197,https://cloudnextuk.co.uk/,3905,0,2078
1716974966535,3476,HTTP Request,200,OK,Thread Group 1-59,text,true,,128264,119,198,198,https://cloudnextuk.co.uk/,3052,0,1225
1716974966208,3832,HTTP Request,200,OK,Thread Group 1-46,text,true,,128264,119,199,199,https://cloudnextuk.co.uk/,3415,0,1553
1716974966035,4150,HTTP Request,200,OK,Thread Group 1-39,text,true,,128264,119,200,200,https://cloudnextuk.co.uk/,3705,0,1725
1716974966136,4050,HTTP Request,200,OK,Thread Group 1-43,text,true,,128264,119,200,200,https://cloudnextuk.co.uk/,3601,0,1633
1716974965681,4558,HTTP Request,200,OK,Thread Group 1-23,text,true,,128264,119,200,200,https://cloudnextuk.co.uk/,4143,0,2090
1716974965784,4529,HTTP Request,200,OK,Thread Group 1-29,text,true,,128264,119,200,200,https://cloudnextuk.co.uk/,4112,0,1986
1716974966407,3922,HTTP Request,200,OK,Thread Group 1-54,text,true,,128264,119,200,200,https://cloudnextuk.co.uk/,3515,0,1366
1716974967084,3338,HTTP Request,200,OK,Thread Group 1-81,text,true,,128264,119,200,200,https://cloudnextuk.co.uk/,2915,0,687
1716974965678,4783,HTTP Request,200,OK,Thread Group 1-16,text,true,,128264,119,200,200,https://cloudnextuk.co.uk/,4367,0,2094
1716974967142,3327,HTTP Request,200,OK,Thread Group 1-83,text,true,,128264,119,200,200,https://cloudnextuk.co.uk/,2910,0,632
1716974965909,4627,HTTP Request,200,OK,Thread Group 1-34,text,true,,128264,119,200,200,https://cloudnextuk.co.uk/,4206,0,1865
1716974966560,4044,HTTP Request,200,OK,Thread Group 1-60,text,true,,128264,119,200,200,https://cloudnextuk.co.uk/,3626,0,1237
1716974965681,4930,HTTP Request,200,OK,Thread Group 1-20,text,true,,128264,119,200,200,https://cloudnextuk.co.uk/,4510,0,2120
1716974966459,4204,HTTP Request,200,OK,Thread Group 1-56,text,true,,128264,119,200,200,https://cloudnextuk.co.uk/,3783,0,1345
1716974966059,4667,HTTP Request,200,OK,Thread Group 1-40,text,true,,128264,119,200,200,https://cloudnextuk.co.uk/,4236,0,1744
1716974966835,3905,HTTP Request,200,OK,Thread Group 1-71,text,true,,128264,119,200,200,https://cloudnextuk.co.uk/,3471,0,969
1716974965682,5080,HTTP Request,200,OK,Thread Group 1-18,text,true,,128264,119,200,200,https://cloudnextuk.co.uk/,4665,0,2123
1716974967107,3727,HTTP Request,200,OK,Thread Group 1-82,text,true,,128264,119,200,200,https://cloudnextuk.co.uk/,3301,0,700
1716974966232,4630,HTTP Request,200,OK,Thread Group 1-47,text,true,,128264,119,200,200,https://cloudnextuk.co.uk/,4199,0,1577
1716974965882,5022,HTTP Request,200,OK,Thread Group 1-33,text,true,,128264,119,200,200,https://cloudnextuk.co.uk/,4598,0,1930
