timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716989205028,1869,HTTP Request,200,OK,Thread Group 1-48,text,true,,128983,119,40,40,https://cloudnextuk.co.uk/,1503,0,403
1716989204977,1940,HTTP Request,200,OK,Thread Group 1-47,text,true,,128983,119,39,39,https://cloudnextuk.co.uk/,1552,0,407
1716989204928,2003,HTTP Request,200,OK,Thread Group 1-46,text,true,,128983,119,39,39,https://cloudnextuk.co.uk/,1599,0,420
1716989205078,1936,HTTP Request,200,OK,Thread Group 1-49,text,true,,128983,119,39,39,https://cloudnextuk.co.uk/,1552,0,411
1716989205130,1920,HTTP Request,200,OK,Thread Group 1-50,text,true,,128983,119,39,39,https://cloudnextuk.co.uk/,1523,0,415
1716989205180,1884,HTTP Request,200,OK,Thread Group 1-51,text,true,,128983,119,38,38,https://cloudnextuk.co.uk/,1491,0,410
1716989205227,1908,HTTP Request,200,OK,Thread Group 1-52,text,true,,128983,119,39,39,https://cloudnextuk.co.uk/,1522,0,409
1716989205327,1856,HTTP Request,200,OK,Thread Group 1-54,text,true,,128983,119,39,39,https://cloudnextuk.co.uk/,1438,0,418
1716989205279,1914,HTTP Request,200,OK,Thread Group 1-53,text,true,,128983,119,38,38,https://cloudnextuk.co.uk/,1492,0,466
1716989205530,1695,HTTP Request,200,OK,Thread Group 1-55,text,true,,128983,119,37,37,https://cloudnextuk.co.uk/,1333,0,406
1716989205530,1742,HTTP Request,200,OK,Thread Group 1-57,text,true,,128983,119,37,37,https://cloudnextuk.co.uk/,1369,0,416
1716989205530,1761,HTTP Request,200,OK,Thread Group 1-58,text,true,,128983,119,37,37,https://cloudnextuk.co.uk/,1374,0,421
1716989205530,1867,HTTP Request,200,OK,Thread Group 1-56,text,true,,128983,119,38,38,https://cloudnextuk.co.uk/,1472,0,428
1716989205628,1783,HTTP Request,200,OK,Thread Group 1-60,text,true,,128983,119,37,37,https://cloudnextuk.co.uk/,1390,0,447
1716989205579,1852,HTTP Request,200,OK,Thread Group 1-59,text,true,,128983,119,37,37,https://cloudnextuk.co.uk/,1447,0,499
1716989205678,1816,HTTP Request,200,OK,Thread Group 1-61,text,true,,128983,119,37,37,https://cloudnextuk.co.uk/,1431,0,474
1716989205848,1681,HTTP Request,200,OK,Thread Group 1-63,text,true,,128983,119,37,37,https://cloudnextuk.co.uk/,1290,0,419
1716989205848,1691,HTTP Request,200,OK,Thread Group 1-62,text,true,,128983,119,36,36,https://cloudnextuk.co.uk/,1336,0,419
1716989205877,1698,HTTP Request,200,OK,Thread Group 1-65,text,true,,128983,119,35,35,https://cloudnextuk.co.uk/,1330,0,401
1716989205848,1808,HTTP Request,200,OK,Thread Group 1-64,text,true,,128983,119,36,36,https://cloudnextuk.co.uk/,1418,0,439
1716989205927,1767,HTTP Request,200,OK,Thread Group 1-66,text,true,,128983,119,36,36,https://cloudnextuk.co.uk/,1368,0,432
1716989206027,1717,HTTP Request,200,OK,Thread Group 1-68,text,true,,128983,119,36,36,https://cloudnextuk.co.uk/,1336,0,381
1716989205977,1843,HTTP Request,200,OK,Thread Group 1-67,text,true,,128983,119,36,36,https://cloudnextuk.co.uk/,1439,0,429
1716989206078,1758,HTTP Request,200,OK,Thread Group 1-69,text,true,,128983,119,36,36,https://cloudnextuk.co.uk/,1356,0,439
1716989206129,1782,HTTP Request,200,OK,Thread Group 1-70,text,true,,128983,119,37,37,https://cloudnextuk.co.uk/,1402,0,408
1716989206179,1687,HTTP Request,200,OK,Thread Group 1-71,text,true,,128983,119,36,36,https://cloudnextuk.co.uk/,1324,0,379
1716989206229,1803,HTTP Request,200,OK,Thread Group 1-72,text,true,,128983,119,37,37,https://cloudnextuk.co.uk/,1360,0,433
1716989206279,1775,HTTP Request,200,OK,Thread Group 1-73,text,true,,128983,119,36,36,https://cloudnextuk.co.uk/,1385,0,436
1716989206331,1774,HTTP Request,200,OK,Thread Group 1-74,text,true,,128983,119,36,36,https://cloudnextuk.co.uk/,1370,0,426
1716989206379,1776,HTTP Request,200,OK,Thread Group 1-75,text,true,,128983,119,36,36,https://cloudnextuk.co.uk/,1372,0,439
1716989206428,1792,HTTP Request,200,OK,Thread Group 1-76,text,true,,128983,119,36,36,https://cloudnextuk.co.uk/,1406,0,408
1716989206478,1750,HTTP Request,200,OK,Thread Group 1-77,text,true,,128983,119,36,36,https://cloudnextuk.co.uk/,1359,0,437
1716989206528,1777,HTTP Request,200,OK,Thread Group 1-78,text,true,,128983,119,36,36,https://cloudnextuk.co.uk/,1363,0,418
1716989206578,1767,HTTP Request,200,OK,Thread Group 1-79,text,true,,128983,119,36,36,https://cloudnextuk.co.uk/,1369,0,404
1716989206631,1746,HTTP Request,200,OK,Thread Group 1-80,text,true,,128983,119,35,35,https://cloudnextuk.co.uk/,1345,0,413
1716989206678,1710,HTTP Request,200,OK,Thread Group 1-81,text,true,,128983,119,35,35,https://cloudnextuk.co.uk/,1361,0,407
1716989206728,1777,HTTP Request,200,OK,Thread Group 1-82,text,true,,128983,119,36,36,https://cloudnextuk.co.uk/,1355,0,470
1716989206778,1731,HTTP Request,200,OK,Thread Group 1-83,text,true,,128983,119,35,35,https://cloudnextuk.co.uk/,1306,0,428
1716989206829,1716,HTTP Request,200,OK,Thread Group 1-84,text,true,,128983,119,35,35,https://cloudnextuk.co.uk/,1297,0,441
1716989206878,1697,HTTP Request,200,OK,Thread Group 1-85,text,true,,128983,119,34,34,https://cloudnextuk.co.uk/,1305,0,419
1716989206930,1651,HTTP Request,200,OK,Thread Group 1-86,text,true,,128983,119,34,34,https://cloudnextuk.co.uk/,1266,0,398
1716989206979,1693,HTTP Request,200,OK,Thread Group 1-87,text,true,,128983,119,34,34,https://cloudnextuk.co.uk/,1272,0,438
1716989207027,1678,HTTP Request,200,OK,Thread Group 1-88,text,true,,128983,119,34,34,https://cloudnextuk.co.uk/,1279,0,435
1716989207077,1658,HTTP Request,200,OK,Thread Group 1-89,text,true,,128983,119,34,34,https://cloudnextuk.co.uk/,1242,0,435
1716989207129,1635,HTTP Request,200,OK,Thread Group 1-90,text,true,,128983,119,33,33,https://cloudnextuk.co.uk/,1236,0,412
1716989207181,1637,HTTP Request,200,OK,Thread Group 1-91,text,true,,128983,119,33,33,https://cloudnextuk.co.uk/,1242,0,407
1716989207277,1552,HTTP Request,200,OK,Thread Group 1-93,text,true,,128983,119,33,33,https://cloudnextuk.co.uk/,1162,0,402
1716989207227,1633,HTTP Request,200,OK,Thread Group 1-92,text,true,,128983,119,32,32,https://cloudnextuk.co.uk/,1243,0,439
