timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1717046456472,1285,home Request,200,OK,Thread Group 1-2,text,true,,128983,119,66,66,https://cloudnextuk.co.uk/,894,0,418
1717046456487,1284,home Request,200,OK,Thread Group 1-3,text,true,,128983,119,67,67,https://cloudnextuk.co.uk/,890,0,408
1717046456442,1334,home Request,200,OK,Thread Group 1-1,text,true,,128983,119,67,67,https://cloudnextuk.co.uk/,921,0,429
1717046456503,1354,home Request,200,OK,Thread Group 1-4,text,true,,128983,119,71,71,https://cloudnextuk.co.uk/,950,0,415
1717046456562,1299,home Request,200,OK,Thread Group 1-7,text,true,,128983,119,72,72,https://cloudnextuk.co.uk/,901,0,414
1717046456533,1338,home Request,200,OK,Thread Group 1-5,text,true,,128983,119,72,72,https://cloudnextuk.co.uk/,927,0,422
1717046456582,1352,home Request,200,OK,Thread Group 1-8,text,true,,128983,119,75,75,https://cloudnextuk.co.uk/,960,0,404
1717046456623,1368,home Request,200,OK,Thread Group 1-10,text,true,,128983,119,78,78,https://cloudnextuk.co.uk/,967,0,458
1717046456549,1451,home Request,200,OK,Thread Group 1-6,text,true,,128983,119,78,78,https://cloudnextuk.co.uk/,1031,0,439
1717046456642,1438,home Request,200,OK,Thread Group 1-11,text,true,,128983,119,82,82,https://cloudnextuk.co.uk/,1014,0,456
1717046456682,1422,home Request,200,OK,Thread Group 1-13,text,true,,128983,119,84,84,https://cloudnextuk.co.uk/,1009,0,423
1717046456603,1513,home Request,200,OK,Thread Group 1-9,text,true,,128983,119,84,84,https://cloudnextuk.co.uk/,1080,0,497
1717046456663,1565,home Request,200,OK,Thread Group 1-12,text,true,,128983,119,90,90,https://cloudnextuk.co.uk/,1126,0,444
1717046456702,1539,home Request,200,OK,Thread Group 1-14,text,true,,128983,119,90,90,https://cloudnextuk.co.uk/,1104,0,433
1717046456723,1541,home Request,200,OK,Thread Group 1-15,text,true,,128983,119,92,92,https://cloudnextuk.co.uk/,1107,0,429
1717046456807,1475,home Request,200,OK,Thread Group 1-18,text,true,,128983,119,93,93,https://cloudnextuk.co.uk/,1071,0,460
1717046456807,1499,home Request,200,OK,Thread Group 1-19,text,true,,128983,119,94,94,https://cloudnextuk.co.uk/,1104,0,475
1717046456883,1438,home Request,200,OK,Thread Group 1-23,text,true,,128983,119,95,95,https://cloudnextuk.co.uk/,1040,0,402
1717046456863,1613,home Request,200,OK,Thread Group 1-22,text,true,,128983,119,102,102,https://cloudnextuk.co.uk/,1172,0,430
1717046456923,1556,home Request,200,OK,Thread Group 1-25,text,true,,128983,119,102,102,https://cloudnextuk.co.uk/,1133,0,396
1717046456807,1729,home Request,200,OK,Thread Group 1-17,text,true,,128983,119,105,105,https://cloudnextuk.co.uk/,1288,0,502
1717046456807,1794,home Request,200,OK,Thread Group 1-16,text,true,,128983,119,108,108,https://cloudnextuk.co.uk/,1361,0,503
1717046456821,1780,home Request,200,OK,Thread Group 1-20,text,true,,128983,119,108,108,https://cloudnextuk.co.uk/,1347,0,488
1717046456842,1825,home Request,200,OK,Thread Group 1-21,text,true,,128983,119,112,112,https://cloudnextuk.co.uk/,1388,0,476
1717046456943,1832,home Request,200,OK,Thread Group 1-26,text,true,,128983,119,117,117,https://cloudnextuk.co.uk/,1409,0,427
1717046456902,1880,home Request,200,OK,Thread Group 1-24,text,true,,128983,119,117,117,https://cloudnextuk.co.uk/,1450,0,437
1717046456963,1872,home Request,200,OK,Thread Group 1-27,text,true,,128983,119,120,120,https://cloudnextuk.co.uk/,1448,0,425
1717046457003,1913,home Request,200,OK,Thread Group 1-29,text,true,,128983,119,124,124,https://cloudnextuk.co.uk/,1499,0,426
1717046456982,1976,home Request,200,OK,Thread Group 1-28,text,true,,128983,119,126,126,https://cloudnextuk.co.uk/,1528,0,424
1717046457022,1979,home Request,200,OK,Thread Group 1-30,text,true,,128983,119,128,128,https://cloudnextuk.co.uk/,1571,0,430
1717046457043,2072,home Request,200,OK,Thread Group 1-31,text,true,,128983,119,134,134,https://cloudnextuk.co.uk/,1653,0,431
